title,address,phone,web_site,review_count,review_rating,segment,review_1_name,review_1_note,review_1_texte,review_1_date,review_2_name,review_2_note,review_2_texte,review_2_date,review_3_name,review_3_note,review_3_texte,review_3_date,place_id,cid,latitude,longitude,link
Immobili Verona s.n.c,"presso VILLA VINCO, Piazza Mercato, 3/A, 37039 Tregnago VR, Italie",+39 045 650 0292,http://www.immobiliverona.it/,49,4.7,S3 - Full power,Tania Aldegheri,5,"Ho trovato in questa agenzia professionalità,cordialità ed efficienza. La consiglio vivamente.Grazie a tutti gli agenti di  Immobili Verona.",il y a 2 semaines,Pier Luigi Borgna,5,"Eccellente conoscenza del mercato, capacità nel comprendere le esigenze del cliente e consigliarlo al meglio. Indiscutibile professionalità. Sono questi i complimenti sinceri e doverosi che volentieri sottoscrivo per l’agenzia Immobili Verona di Tregnago.",il y a 10 mois,Antonella Pasquale,5,"Fin dal primo incontro ho trovato professionalità, disponibilità e trasparenza. Il Sig. Alessandro è stato sempre attento alle mie esigenze, accompagnandomi passo dopo passo in ogni fase della compravendita, con competenza e cortesia.  Hanno saputo consigliarmi con precisione, risolvendo ogni dubbio e gestendo con efficacia anche gli aspetti burocratici più complessi. In particolare ho apprezzato la tempestività nelle risposte, la chiarezza delle informazioni e la capacità di ascolto .  Grazie Alessandro ho trovato la casa perfetta, in tempi brevi e senza stress. Consiglio vivamente questa agenzia a chi cerca serietà e competenza nel settore immobiliare a Verona!",il y a 11 mois,ChIJLTyA2HBQf0cRkg5UocbkiWM,7172515423325523602,45.5148375,11.1660332,https://www.google.com/maps/place/Immobili+Verona+s.n.c/data=!4m7!3m6!1s0x477f5070d8803c2d:0x6389e4c6a1540e92!8m2!3d45.5148375!4d11.1660332!16s%2Fg%2F1tdr24fr!19sChIJLTyA2HBQf0cRkg5UocbkiWM?authuser=0&hl=fr&rclk=1
Victoria Patrimoni,"116 Av. du Général Michel Bizot, 75012 Paris, France",+33 6 67 69 45 82,https://victoriapatrimoni.com/,0,0,S1 - Outil Claude léger,,,,,,,,,,,,,ChIJI6-StV9z5kcRrbVwVTUpXI4,10258119360286602669,48.8396318,2.4045617,"https://www.google.com/maps/place/Victoria+Patrimoni/@48.8396318,2.4045617,17z/data=!3m1!4b1!4m6!3m5!1s0x47e6735fb592af23:0x8e5c29355570b5ad!8m2!3d48.8396318!4d2.4045617!16s%2Fg%2F11njd6p8s7?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D"
WIISDOM,,,https://wiisdom.com/,28,5,S2 - Auto partielle + Claude,Marion & Thomas,5,"Parfait dans la communication, l'analyse de marché, les conseils, la gestion des visites et des potentiels acheteurs, l'efficacité et tout cela dans la bonne humeur! Notre dossier a été mené efficacement jusqu'à la vente finale par Adrien. 100% satisfaits, nous vous recommandons vivement Wiisdom. Tarif très compétitif pour les mêmes services qu'une agence ""classique"".",il y a 3 ans,Alice Dupraz-Toulouse,5,"Super expérience, merci Adrien et Valentin! On hésitait un peu à passer par une agence pour la vente de notre appartement à cause des frais et on a décidé de passer par Wiisdom pour leurs tarifs avantageux. Et on ne l'a pas regretté : grâce à leur professionnalisme et leurs conseils précieux  notre appartement s'est vendu en 1 semaine ! Ils ont toujours été très réactifs et présents dee la mise en relation avec les potentiels acheteurs à la signature de la vente (ce qui n'est pas toujours le cas avec d'autres agences plus chères...). Un grand merci pour tout, on vous souhaite beaucoup de réussite, vous le méritez!",il y a 4 ans,Benjamin MATHIS,5,"Accompagnement sérieux et efficace de Wiisdom tout au long de la vente de mon appartement :  - estimation bien documentée et pertinente - des partenaires pour tous les aspects de la constitution de l'annonce (photos professionnelle, DPE...) - comptes rendus des visites et conseils sur le choix de l'acheteur - suivi du dossier chez le notaire (le cabinet recommandé est d'ailleurs très diligent)  Par ailleurs, après le désistement d'un premier acheteur, Adrien a été très réactif pour remettre le bien sur le marché, qui a trouvé un nouvel acheteur en moins de 24h.  Le prix de la prestation étant de plus très compétitif, je recommande vivement le choix de l'agence Wiisdom.",il y a 3 ans,ChIJl-zABvlv5kcRvl1Yq7Az7JY,10875124034074860990,48.6807824,2.5026636,"https://www.google.com/maps/place/WIISDOM/@48.6807825,2.5026637,9z/data=!3m1!4b1!4m6!3m5!1s0x47e66ff906c0ec97:0x96ec33b0ab585dbe!8m2!3d48.6807824!4d2.5026636!16s%2Fg%2F11fmh3zs42?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D"
Xpertiz Conseil,"2 Bd Albert 1er, 94130 Nogent-sur-Marne, France",+33 7 58 22 84 06,https://www.xpertizconseil.fr/,0,0,S1 - Outil Claude léger,,,,,,,,,,,,,ChIJB6RqfR0N5kcRScmZkou17A4,1075434022099339593,48.8379165,2.4934917999999997,"https://www.google.com/maps/place/Xpertiz+Conseil/@48.8379165,2.4934918,17z/data=!3m1!4b1!4m6!3m5!1s0x47e60d1d7d6aa407:0xeecb58b9299c949!8m2!3d48.8379165!4d2.4934918!16s%2Fg%2F11xfstfs83?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D"
YD IMMO,"43 Rte des Graves RN113, 33640 Portets, France",+33 5 56 67 01 42,http://ydimmo.fr/,69,4.6,S3 - Full power,John Carrichon,5,J'ai choisi YD IMMO. Mes attentes et la connaissance du marché de M. Neri ont permis l'achat de ma nouvelle maison. Ravi ! Je recommande cette agence.,il y a 7 mois,Philippe Prevel,5,"Nous avons fait appel à l'agence YD IMMO de Portets pour la vente de notre maison, et tout s'est très bien déroulé. ​Dès l'estimation, nous avons apprécié le professionnalisme et la parfaite connaissance du marché local de Fabien et de Clément. Le dossier était complet et très détaillé. ​La vente s'est faite très rapidement et dans les meilleures conditions. L'équipe a été disponible, réactive et nous a accompagnés de façon exemplaire jusqu'à la vente finale. ​Nous sommes entièrement satisfaits de cette expérience et recommandons vivement l'agence YD IMMO à Portets pour tout projet immobilier !",il y a 7 mois,mylena dutilly,5,"Super expérience avec l'agence YD Immo et notre agent immobilier Mr Nery. Il a été au top, a fait preuve de patience et de professionnalisme.  N'étant pas de la région la recherche et les délais n'étaient pas simples, mais mission réussi haut la main. Merci!",il y a 6 mois,ChIJtXzR7M8XVQ0R4svZeJTEapc,10910749189220191202,44.687641199999995,-0.41631379999999996,"https://www.google.com/maps/place/YD+IMMO/@44.6876412,-0.4163138,17z/data=!3m1!4b1!4m6!3m5!1s0xd5517cfecd17cb5:0x976ac49478d9cbe2!8m2!3d44.6876412!4d-0.4163138!16s%2Fg%2F11dz_ps091?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D"
Sixième Avenue Saint-Denis 974,"52 Rue Sainte-Anne, Saint-Denis 97400, La Réunion",+262 693 97 04 00,https://saint-denis974.sixiemeavenue.com/,23,5,S2 - Auto partielle + Claude,Karine Andy,5,A l'agence immobilière Stéphane Plaza Cher Mr Dijmmy Malliot  un petit mot pour vous remercier de tout. Vous avez grandement facilité le processus et j'ai beaucoup apprécié votre patience et vos conseils tout au long de cette aventure. Je suis ravie de vous avoir à mes côtés et je n'hésiterai pas à recommander vos services à mes amis et à ma famille lorsqu'ils seront prêts à déménager ou à la recherche d'un bien immobilier. Une très bonne continuation à vous.,il y a 3 mois,nella robert,5,"Un grand merci à Mr Djimmy Maillot qui m'a accompagné dans la vente de mon appartement. Je le remercie pour sa disponibilité, sa réactivité et son accueil. Je n'hésiterai pas à refaire appel à lui si besoin. Encore merci !",il y a un mois,Aurélie Filain,5,"Je remercie l'agence et plus particulièrement Monsieur Djimmy Maillot. Je ne peux que louer le professionnalisme dont il a fait preuve.  Son accompagnement a été sans faille à chaque étape du processus. J'ai apprécié son dynamisme, sa disponibilité et sa ponctualité. Je recommande vivement cette agence et surtout  M. Maillot !",il y a 8 mois,ChIJhw_tbAB_giERR8v8UW5nn3g,8691779529367931719,-20.8811505,55.453716299999996,https://www.google.com/maps/place/Sixi%C3%A8me+Avenue+Saint-Denis+974/data=!4m7!3m6!1s0x21827f006ced0f87:0x789f676e51fccb47!8m2!3d-20.8811505!4d55.4537163!16s%2Fg%2F11vq9n5r5n!19sChIJhw_tbAB_giERR8v8UW5nn3g?authuser=0&hl=fr&rclk=1
Virginie Hervochon - KW Partners,"84 Av. du Général Leclerc, 92100 Boulogne-Billancourt, France",+33 6 14 78 03 67,https://virginiehervochon.agentkw.fr/,34,5,S2 - Auto partielle + Claude,Nathalie Bertrand,5,"Nous tenions à souligner par cet avis et à remercier chaleureusement le professionnalisme de Virginie Hervochon pendant toute la durée de notre projet immobilier. Elle fournit un travail extrêmement approfondi grâce à sa très bonne connaissance du marché et une réelle expertise de conseils en Immobilier ; nous avons vraiment pu compter sur elle pour de précieux conseils. Elle est disponible, fiable et de surcroît très sympathique ; plusieurs acquéreurs nous ont d’ailleurs souligné sa qualité relationnelle et son professionnalisme suite à leurs visites. Vous l’aurez donc compris, nous recommandons Virginie Hervochon les yeux fermés pour vos transactions immobilières !",il y a 8 mois,Armando D'Alterio,5,"Expérience très positive. Virginie a été cordiale, sérieuse et professionnelle. Lors de la visite de l’appartement, elle a su répondre clairement et efficacement à toutes nos questions et proposer différentes solutions qui nous ont permis de nous projeter dans l’espace.",il y a 9 mois,Alexandre Franz,5,"Je tiens à remercier chaleureusement Mme Hervochon pour son professionnalisme exemplaire tout au long de mon achat immobilier. Dès le premier contact jusqu’à la signature chez le notaire, elle a été présente à chaque étape, toujours disponible et à l’écoute pour répondre à mes questions et me guider dans le processus.  Son sérieux, sa rigueur et son engagement font d’elle une véritable experte du métier. Grâce à son accompagnement sans faille, j’ai pu acheter ma maison en toute sérénité. C’est un vrai plaisir d’avoir affaire à une professionnelle aussi consciencieuse et agréable ! Je recommande vivement ses services à toute personne en recherche d’un bien immobilier.  Encore un grand merci ! 🙌🏡",il y a un an,ChIJmSql5lVx5kcRGSwa6zl8TDQ,3768523576401603609,48.8316233,2.236357,https://www.google.com/maps/place/Virginie+Hervochon+-+KW+Partners/data=!4m7!3m6!1s0x47e67155e6a52a99:0x344c7c39eb1a2c19!8m2!3d48.8316233!4d2.236357!16s%2Fg%2F11t7c2pbmd!19sChIJmSql5lVx5kcRGSwa6zl8TDQ?authuser=0&hl=fr&rclk=1
Altigest,"83 Rue de Paris, 92100 Boulogne-Billancourt, France",+33 1 45 61 54 24,https://www.altigest.com/,4,4,S1 - Outil Claude léger,Pierre-Gilles Bouquet - VOLUNTAE,5,"J'ai confié à ALTIGEST la gestion locative de mon studio situé dans le 14ᵉ arrondissement de Paris et j’en suis très satisfait. La mise en location a été réalisée rapidement et le locataire sélectionné est très sérieux, ce qui est évidemment essentiel pour un propriétaire. Par ailleurs, les équipes de gestion sont réactives et répondent rapidement à mes demandes, ce qui est particulièrement appréciable au quotidien. Je recommande ce cabinet pour son professionnalisme et la qualité de son suivi.",il y a 3 mois,M S,5,"Locataire depuis plus de 7 ans dans un immeuble géré par Altigest, les échanges se passent très cordialement et en cas de problème des solutions sont très vite trouvés. Très professionnel et agréable. Je n’ai jamais eu de problèmes.",il y a un an,Célia Paris,1,,il y a 3 ans,ChIJvQJxDMBv5kcR8PcLnF0mTN0,15946162564103927792,48.8410084,2.2402948,"https://www.google.com/maps/place/Altigest/@48.8410084,2.2402948,17z/data=!3m1!4b1!4m6!3m5!1s0x47e66fc00c7102bd:0xdd4c265d9c0bf7f0!8m2!3d48.8410084!4d2.2402948!16s%2Fg%2F1tdb84f3?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D"
La Clef des Villes – Agence immobilière - Chasseur immobilier Boulogne-Billancourt,"34 Rte de la Reine, 92100 Boulogne-Billancourt, France",+33 6 50 50 36 37,https://laclefdesvilles.fr/,58,5,S3 - Full power,Cécile Bizot,5,"Arnaud est très reactif, même le dimanche, il a trouvé un acquéreur pour mon bien en 3 semaines et au prix demandé, il s'est occupé de tout car je suis en province bref je recommande très chaleureusement !",il y a 3 mois,Xavier Rodriguez,5,"Je n’ai pas encore eu l’occasion d’acheter ou de vendre un bien avec La Clef des Villes, mais je les recommande chaudement sur la base de mon expérience personnelle. Arnaud m’a toujours apporté des conseils clairs, pertinents et parfaitement adaptés — disponibles, à l’écoute, et d’un professionnalisme remarquable. Une agence de confiance, vraiment orientée client.",il y a 9 mois,Leo Nicolas,5,Vente rapide et sécurisée réalisée par une agence immobilière très professionnelle. Nous recommanderons activement La clef des villes à Boulogne. Un grand merci.,il y a 9 mois,ChIJkbO1MCh75kcRco6b4wx_kFA,5805279613015527026,48.839244199999996,2.2471145999999997,"https://www.google.com/maps/place/La+Clef+des+Villes+%E2%80%93+Agence+immobili%C3%A8re+-+Chasseur+immobilier+Boulogne-Billancourt/@48.8392442,2.2471146,17z/data=!3m1!4b1!4m6!3m5!1s0x47e67b2830b5b391:0x50907f0ce39b8e72!8m2!3d48.8392442!4d2.2471146!16s%2Fg%2F11bw2jpqk6?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D"
Astime,"101 Bd Jean Jaurès, 92100 Boulogne-Billancourt, France",+33 1 41 22 77 99,http://astime.fr/contact/,0,0,S1 - Outil Claude léger,,,,,,,,,,,,,ChIJ438t-Od65kcR_832KyhyB3Q,8360776750098468351,48.8379906,2.2413043999999998,https://www.google.com/maps/place/Astime/data=!4m7!3m6!1s0x47e67ae7f82d7fe3:0x740772282bf6cdff!8m2!3d48.8379906!4d2.2413044!16s%2Fg%2F11g0tl6c6d!19sChIJ438t-Od65kcR_832KyhyB3Q?authuser=0&hl=fr&rclk=1
Agence Pyla,"240 Bd de la Côte d'Argent, 33120 Arcachon, France",+33 6 75 53 11 05,https://www.agencepyla.com/,3,5,S1 - Outil Claude léger,Jeremie Lauriac,5,"Professionnalisme et expertise locale incontournables L’Agence Pyla est sans aucun doute une référence sur le bassin d'Arcachon. Julien et son équipe font preuve d'un grand professionnalisme, d'une parfaite connaissance du marché et d'un suivi irréprochable du début à la fin. Un service de grande qualité et des conseils avisés. Merci pour votre accompagnement !",il y a un mois,Camille Grieu,5,"Une agence à taille humaine, professionnelle et à l’écoute de ses clients. Dès le premier rendez-vous, l’équipe a su instaurer une relation de confiance. Les conseils sont clairs, les démarches bien expliquées, et l’accompagnement se fait avec sérieux et bienveillance. Le suivi est irréprochable, les réponses rapides, et on sent un réel engagement à défendre les intérêts de leurs clients. Agence vivement recommandée pour tous ceux qui cherchent un service de qualité, transparent et efficace.",il y a 11 mois,mathieu wach,5,"Très bonne agence, rapide, efficace et très sympas. Merci pour l'accompagnement de notre projet.",il y a 11 mois,ChIJSzjbdrifVA0RMWn8hiHrtpA,10427780516454099249,44.64102,-1.2015877,https://www.google.com/maps/place/Agence+Pyla/data=!4m7!3m6!1s0xd549fb876db384b:0x90b6eb2186fc6931!8m2!3d44.64102!4d-1.2015877!16s%2Fg%2F11wj2gq6vq!19sChIJSzjbdrifVA0RMWn8hiHrtpA?authuser=0&hl=fr&rclk=1
Appartements Neufs - Bagneux - Espace de vente BNP Paribas Immobilier,"8 Rue des Mathurins, 92220 Bagneux, France",+33 800 24 08 00,https://logement.bnpparibas.fr/recherche?region%5B%5D=24&department%5B%5D=29&city%5B%5D=61&budget%5Bmin%5D=&budget%5Bmax%5D=&surface%5Bmin%5D=&surface%5Bmax%5D=,17,1.5,S1 - Outil Claude léger,Arnaud Chochois,1,"Nous avons eu un dégât des eaux une semaine après la livraison et personne ne veux prendre la responsabilité entre leur prestataire de plomberie et BNP, même quand notre expert dit clairement que cela ne vient pas des voisins. Cela fait depuis novembre et c’est toujours dans cet état. De plus ils nous ont vendu un beau petit parc intérieur mais nous avons eu le droit à un bassin d’eau croupie remplie d’excréments. Un flacon a été prélevé et envoyé en laboratoire pour analyse. Bref très déçu, optez plutôt pour Eiffage.",il y a 2 ans,Jeremy Ravez,1,"Très déçu, rien ne bouge depuis la livraison des logements, les communs ne sont pas terminés, ou alors ils sont plein de défauts, de plus un 'jardin frais' est apparu de nul part, et qui ressemble plus à un bac d'eaux usées.",il y a 2 ans,Yasmine Kassar,1,Méfiez vous avant d’acheter et surtout ne faites pas confiance aux photos On est dans la résidence at home les mathurins voilà la différence entre ce qu’on nous a montré et vendu et ce qu’on retrouve finalement,il y a un an,ChIJ7w5P34Jx5kcRz-lqosm3J74,13702122467939248591,48.791475399999996,2.3066237,https://www.google.com/maps/place/Appartements+Neufs+-+Bagneux+-+Espace+de+vente+BNP+Paribas+Immobilier/data=!4m7!3m6!1s0x47e67182df4f0eef:0xbe27b7c9a26ae9cf!8m2!3d48.7914754!4d2.3066237!16s%2Fg%2F11l2wv2973!19sChIJ7w5P34Jx5kcRz-lqosm3J74?authuser=0&hl=fr&rclk=1
Agence Centrale Immobilière de la Fouchardière,"44 Rue de la Marne, 86000 Poitiers, France",+33 5 49 88 00 93,https://agence-centrale.fr/contact/,200,3.8,S3 - Full power,virgilia nang,1,"Locataire depuis trois mois, je rencontre toujours des problèmes récurrents d’eau dans l’appartement. À ce jour, aucune solution durable n’a été apportée, ce qui est particulièrement pénible pour un besoin aussi essentiel.  Il est également difficile de joindre l’agence, et l’accueil manque d’amabilité.  En tant que locataire, on s’attend à un minimum de réactivité et de professionnalisme, surtout face à ce type de situation.",il y a 3 mois,Monem Hamdaoui,4,"Je tiens à remercier l’équipe de l’agence et surtout les 2 gentel miss Laura et Elena malgré que j’ai pas pu louer l’appartement à cause de l’exigence de propriétaire mais elles étaient à l’écoute , beaucoup de patience et super sympa. Je vs souhaite que la réussite",il y a 5 mois,Lina Elghorfi,1,"Je trouve cette agence malhonnête. Elle m’a loué un appartement en sachant qu’il y avait des cafards dans tout l’immeuble, et que le logement se situait juste au-dessus du foyer principal, avec des canalisations communes.  Le problème était présent depuis au moins deux ans avant mon emménagement, en raison d’un logement insalubre dans l’immeuble. Lorsque je contactais l’agence, on me disait régulièrement que la personne concernée avait déménagé ou était sur le point de le faire, ce qui s’est avéré faux à chaque fois.  J’ai vécu une période très difficile dans cet appartement. Je reconnais toutefois que l’agence s’est montrée réactive et a fait intervenir des traitements de désinsectisation à chacune de mes demandes. Malheureusement, cela ne suffisait pas : les cafards réapparaissaient systématiquement quelques jours plus tard.  Je reste donc très déçue sur le principe : louer un bien en connaissance de cause, sans se soucier du bien-être du locataire, est inacceptable.  À fuir absolument.",il y a 2 mois,ChIJObauD22-_UcR6HHNdQ3qhn0,9045174245152092648,46.5815224,0.3384636,https://www.google.com/maps/place/Agence+Centrale+Immobili%C3%A8re+de+la+Fouchardi%C3%A8re/data=!4m7!3m6!1s0x47fdbe6d0faeb639:0x7d86ea0d75cd71e8!8m2!3d46.5815224!4d0.3384636!16s%2Fg%2F11rgs7cf7s!19sChIJObauD22-_UcR6HHNdQ3qhn0?authuser=0&hl=fr&rclk=1
L’agence immobilière de l’ouest parisien - Castel Transactions,"20 Av. Henri Regnault, 92310 Sèvres, France",+33 6 61 81 98 94,https://www.castel-transactions.com/contact/,3,2.3,S1 - Outil Claude léger,Christelle taffin,1,Je ne recommande en aucun cas Monsieur Jolly qui a vendu à titre personnel un bien immobilier à Garches. 1 procédure judiciaire a dû être lancée ensuite … avec tous les soucis que vous pouvez imaginer…pour les familles concernées…,il y a un an,LECOMTE Olivier,5,Monsieur Nicolas JOLLY a été très professionnel et réactif  lors de l'achat de ma propriété. Je recommande vivement !,il y a 5 ans,Amalie V.,1,Fausse adresse ou fausse direction.,il y a 4 ans,ChIJVVVpXA975kcRJuSe7M0HXaE,11627458393960014886,48.8244841,2.2180481999999997,https://www.google.com/maps/place/L%E2%80%99agence+immobili%C3%A8re+de+l%E2%80%99ouest+parisien+-+Castel+Transactions/data=!4m7!3m6!1s0x47e67b0f5c695555:0xa15d07cdec9ee426!8m2!3d48.8244841!4d2.2180482!16s%2Fg%2F11h03gvmrc!19sChIJVVVpXA975kcRJuSe7M0HXaE?authuser=0&hl=fr&rclk=1
Anne Tabuteau - Immobilier Montreuil,,+33 6 59 59 72 95,https://immobilier-montreuil.fr/,14,4.9,S1 - Outil Claude léger,Zoe Meyer,5,"Anne Tabuteau a été extrêmement sympathique et m'a beaucoup aidé lors de ma recherche d'appartement. Elle dispose d'un réseau de qualité et d'une approche très attentive à ses clients, et il est clair qu'elle prend soin de la communauté qui l'entoure. Je recommande vivement de faire appel à ses services !",il y a 2 ans,Emeline,5,"Madame Tabuteau a été très réactive, à l'écoute et disponible. Nous la remercions pour son accompagnement dans notre projet de location. Merci d'avoir choisi notre dossier.",il y a 2 ans,valentin devaire,5,"Merci à Anne de nous avoir accompagné pour ce 1er achat, elle a su nous proposer des biens correspondant à nos attentes et nous obtenir également un financement. Elle connaît parfaitement Montreuil et nous a suivi du début des visites jusqu'à à la signature. Un Grand Merci!",il y a 2 ans,ChIJlTh6gBtP14MRBNU1OaPw9y8,3456495822860309764,48.863748199999996,2.4490553,https://www.google.com/maps/place/Anne+Tabuteau+-+Immobilier+Montreuil/data=!4m7!3m6!1s0x83d74f1b807a3895:0x2ff7f0a33935d504!8m2!3d48.8637482!4d2.4490553!16s%2Fg%2F11stdgs01y!19sChIJlTh6gBtP14MRBNU1OaPw9y8?authuser=0&hl=fr&rclk=1
Immobilière de la Gare.,"47 Bd Karl Marx, 95100 Argenteuil, France",+33 1 39 61 10 04,https://www.immobilieredelagare.fr/,39,3.7,S2 - Auto partielle + Claude,ROMAIN BARBIER,1,Je vous déconseille fortement cette agence qui n'est pas du tout professionnel en effet cette agence à ma maison en mandat comme deux autres agence.  J'ai eu plus de 20 visites en 1 mois avec les autres agences. Hors cette agence prends aucun contacts avec nous. Nous avons appelé plus de 3 fois en deux semaines à chaque fois quelqu'un doit nous rappeler hors c'est silence radio à tout les coups ! À éviter si vous souhaitez vendre votre bien !,il y a 9 ans,Delphine Pujol,5,"Super  équipe a l écoute de leur client !!!! Grâce à eux j ai enfin pu trouver le bien de mes rêves !!!! Alors que leurs concurrents étaient sans arrêt à côté de la plaque !!!! Merci encore pour tout ! Je recommande vivement Stéphane , qui sera attentif à votre recherche . Personne fort sympathique .",il y a 7 ans,Celine Gouilly,1,Je met une étoile car je ne peux pas mettre moins Agence qui n’est pas professionnel Il nous ont poussé pour prendre notre maison en mandat au final aucune visite malgres de nombreuses visites des concurrents. Même pas un coup de fil pour savoir comment ce passe la vente. Et il ont le culot de nous appeler un an après pour faire visiter la maison qui a été vendu en 2 semaines par une autre agence ... bref des incapables,il y a 7 ans,ChIJuwtBIHJm5kcR6n3Xacd9-gU,430795009794997738,48.947273499999994,2.2563295,https://www.google.com/maps/place/Immobili%C3%A8re+de+la+Gare./data=!4m7!3m6!1s0x47e6667220410bbb:0x5fa7dc769d77dea!8m2!3d48.9472735!4d2.2563295!16s%2Fg%2F1tfcbgzh!19sChIJuwtBIHJm5kcR6n3Xacd9-gU?authuser=0&hl=fr&rclk=1
HOME CHOICE Immobilier,"34 Ter Rue du Trouillet, 95100 Argenteuil, France",+33 6 02 08 86 53,http://www.homechoice.fr/,13,4.9,S1 - Outil Claude léger,berengere charrier,5,"Nous remercions sincèrement Laetitia de l’agence Home Choice pour son excellent travail. Son professionnalisme, son implication et ses précieux conseils nous ont permis de vendre notre maison dans les meilleures conditions. Toujours disponible, à l’écoute et très sympathique, elle a su nous accompagner avec sérieux et bienveillance tout au long du processus. Une expérience très positive !",il y a 2 mois,Pierre Grosse,5,"Un grand merci à Laetitia de l’agence Home Choice Immobilier pour son professionnalisme et son implication ! Grâce à ses conseils et son accompagnement, la vente de notre maison s’est déroulée sereinement. Toujours disponible, à l’écoute et très sympathique. Nous recommandons vivement !",il y a 2 mois,Pierre-Francois CHOLLET,5,"Je tiens à remercier Laetitia Malré pour son accompagnement tout au long de notre projet. La vente de mon appartement a connu des rebondissements, Madame Malré a toujours fait preuve d’une grande diplomatie, d’une patience remarquable et d’un professionnalisme irréprochable. Grâce à son implication, nous avons réussi à mener cette transaction à bien dans un excellent esprit de collaboration. Je  recommande vivement cette agence pour la qualité de son suivi.",il y a 8 mois,ChIJg7VM09TmfgcR5YMapXjjDCQ,2597701192391492581,48.9656847,2.2462019,https://www.google.com/maps/place/HOME+CHOICE+Immobilier/data=!4m7!3m6!1s0x77ee6d4d34cb583:0x240ce378a51a83e5!8m2!3d48.9656847!4d2.2462019!16s%2Fg%2F11v0chl3pc!19sChIJg7VM09TmfgcR5YMapXjjDCQ?authuser=0&hl=fr&rclk=1
Argenteuil,"95100 Argenteuil, France",,http://www.ville-argenteuil.fr/,0,0,S1 - Outil Claude léger,,,,,,,,,,,,,ChIJWwXL32Rm5kcR0DaLaMOCCwQ,291470376679716560,48.9472096,2.2466847,https://www.google.com/maps/place/Argenteuil/data=!4m7!3m6!1s0x47e66664dfcb055b:0x40b82c3688b36d0!8m2!3d48.9472096!4d2.2466847!16zL20vMDFxbnZu!19sChIJWwXL32Rm5kcR0DaLaMOCCwQ?authuser=0&hl=fr&rclk=1
TOC IMMOBILIER,"22 Bd Jean Allemane 1er étage, 95100 Argenteuil, France",+33 9 72 28 08 60,http://www.toc-immobilier.com/,41,5,S3 - Full power,Yannick Mala,5,Un professionnel extraordinaire. Il a géré notre dossier du début à la fin avec une implication totale et des conseils précieux. Il nous a aider pour notre achat de maison et il a été très disponible répondant a toute les question et a été très efficace. Il est même disponible après la vente. Que demander de plus a part un grand merci pour votre aide grâce à vous notre projet de rêve s est réalisé. Amicalement Yannick,il y a un an,Ismael Ait-taouit,5,"Agence efficace et compétente. Monsieur Tocque est un professionnel de confiance. Sa disponibilité, ses conseils et son expertise mon grandement aidé dans l'estimation de la valeur locative de mon bien.  Encore merci !",il y a 3 ans,Chrystopher,5,"Un grand merci à Philippe Tocque pour sa disponibilité son accompagnement et son professionnalisme ! Philippe est très arrangeant  et cherche la solution qui convient le mieux à l’acheteur et au vendeur. De très bon conseils aussi sur les travaux pour donner de la valeur à son bien, on se sent vraiment en confiance et accompagné, chose assez rare dans ce milieu malheureusement. Il m’a vraiment beaucoup aidé pour l’achat de ma maison et n’a pas disparu une fois la vente conclue : vraiment appréciable ! Encore merci !",il y a 3 ans,ChIJedpQJpNl5kcRkZnmP3jVJrY,13125412876462758289,48.950405499999995,2.2540747,https://www.google.com/maps/place/TOC+IMMOBILIER/data=!4m7!3m6!1s0x47e665932650da79:0xb626d5783fe69991!8m2!3d48.9504055!4d2.2540747!16s%2Fg%2F11fnx6fcdv!19sChIJedpQJpNl5kcRkZnmP3jVJrY?authuser=0&hl=fr&rclk=1
